country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Turkey,1906,TUR,14467090,,,,,,,,,,,,,,,,,3.055,0.144,335.097,4.848,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1907,TUR,14551173,,,,,,,,,,,,,,,,,19.033,0.923,396.57,5.771,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1908,TUR,14635744,,,,,,,,,,,,,,,,,-8.519,-0.492,360.69,5.279,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1909,TUR,14679982,,,,,,,,,,,,,,,,,13.754,0.726,409.061,6.005,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1910,TUR,14683987,,,,,,,,,,,,,,,,,-3.778,-0.227,393.498,5.778,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1911,TUR,14647858,,,,,,,,,,,,,,,,,18.325,1.059,466.754,6.837,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1912,TUR,14571689,,,,,,,,,,,,,,,,,-10.398,-0.711,420.406,6.126,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1913,TUR,14455574,22094999552,,,,,,,,,,,,,,,,2.099,0.129,432.677,6.255,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1914,TUR,14340384,,,,,,,,,,,,,,,,,-18.38,-1.15,355.989,5.105,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1915,TUR,14226111,,,,,,,,,,,,,,,,,-37.778,-1.929,223.283,3.176,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1916,TUR,14112748,,,,,,,,,,,,,,,,,-50.476,-1.603,111.467,1.573,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1917,TUR,14000287,,,,,,,,,,,,,,,,,-23.558,-0.371,85.892,1.203,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1918,TUR,13891763,,,,,,,,,,,,,,,,,16.981,0.204,101.263,1.407,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1919,TUR,13825326,,,,,,,,,,,,,,,,,104.839,1.475,208.422,2.881,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1920,TUR,13800950,,,,,,,,,,,,,,,,,49.344,1.422,311.815,4.303,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1921,TUR,13818615,,,,,,,,,,,,,,,,,-39.895,-1.717,187.178,2.587,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1922,TUR,13878301,,,,,,,,,,,,,,,,,20.175,0.522,223.975,3.108,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1923,TUR,13979991,13863122944,,,,,,,,,,,,,,,,45.255,1.407,322.969,4.515,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1924,TUR,14082427,15141312512,,,,,,,,,,,,,,,,66.499,3.003,533.829,7.518,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1925,TUR,14185613,16856740864,,,,,,,,,,,,,,,,-3.353,-0.252,512.179,7.266,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1926,TUR,14289555,19556681728,,,,,,,,,,,,,,,,26.968,1.959,645.571,9.225,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1927,TUR,14394259,17784000512,,,,,,,,,,,,,,,,9.03,0.833,698.744,10.058,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1928,TUR,14499730,19701835776,,,,,,,,,,,,,,,,-5.57,-0.56,655.027,9.498,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1929,TUR,14637000,22851569664,,,,,,,,,,,,,,,,13.665,1.298,737.553,10.796,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1930,TUR,14806857,23884800000,,,,,,,,,,,,,,,,12.077,1.304,817.147,12.099,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1931,TUR,15010104,25325406208,,,,,,,,,,,,,,,,-1.346,-0.163,795.232,11.937,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1932,TUR,15247560,23783802880,,,,,,,,,,,,,,,,1.471,0.176,794.36,12.112,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1933,TUR,15520060,26900443136,,,,,,,,,,,,,,,,16.644,2.016,910.308,14.128,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1934,TUR,15797430,27533285376,,,,,,,,,,,,,,,,23.913,3.378,1108.182,17.506,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1935,TUR,16079757,28098762752,,,,,,,,,,,,,,,,2.778,0.486,1118.969,17.993,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1936,TUR,16367129,33426755584,,,,,,,,,,,,,,,,-1.229,-0.221,1085.816,17.772,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1937,TUR,16659638,34553851904,,,,,,,,,,,,,,,,0.819,0.145,1075.483,17.917,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1938,TUR,16957374,37588344832,,,,,,,,,,,,,,,,12.581,2.254,1189.53,20.171,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1939,TUR,17257852,40709509120,,,,,,,,,,,,,,,,2.929,0.591,1203.05,20.762,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1940,TUR,17561075,38243864576,,,,,,,,,,,,,,,,12.877,2.673,1334.516,23.436,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1941,TUR,17867048,34797252608,,,,,,,,,,,,,,,,0.516,0.121,1318.426,23.556,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1942,TUR,18175775,36296781824,,,,,,,,,,,,,,,,-14.845,-3.497,1103.632,20.059,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1943,TUR,18487257,32965632000,,,,,,,,,,,,,,,,27.839,5.584,1387.105,25.644,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1944,TUR,18804078,31532032000,,,,,,,,,,,,,,,,13.387,3.433,1546.3,29.077,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1945,TUR,19126328,27283079168,,,,,,,,,,,,,,,,4.036,1.174,1581.611,30.25,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1946,TUR,19454100,35219283968,,,,,,,,,,,,,,,,1.919,0.581,1584.805,30.831,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1947,TUR,19787490,37214101504,,,,,,,,,,,,,,,,4.724,1.456,1631.707,32.287,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.588,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1948,TUR,20126593,42287288320,,,,,,,,,,,,,,,,2.756,0.89,1648.428,33.177,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.023,1.734,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1949,TUR,20522505,40153763840,,,,,,,,,,,,,,,,5.07,1.682,1698.597,34.859,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0.105,6.8,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1950,TUR,20977698,43911888896,,,,,,,,,,,,,,,,3.285,1.145,1716.328,36.005,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.667,0.058,9.425,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1951,TUR,21519608,49817800704,,,,,,,,,,,,,,,,7.796,2.807,1803.543,38.812,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.765,0.023,10.268,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1952,TUR,22094504,56078376960,,,,,,,,,,,,,,,,2.406,0.934,1798.886,39.745,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.789,0.035,11.58,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1953,TUR,22690584,62669766656,,,,,,,,,,,,,,,,17.177,6.827,2052.505,46.573,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.727,0.058,13.839,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1954,TUR,23267966,61217099776,,,,,,,,,,,,,,,,-78.979,-36.783,420.749,9.79,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.815,0.361,28.99,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1955,TUR,23821346,66494148608,,,,,,,,,,,,,,,,374.528,36.666,1950.189,46.456,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.621,1.407,87.391,2.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1956,TUR,24473658,69084528640,,,,,,,,,,,,,,,,7.326,3.403,2037.275,49.86,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.95,1.477,145.413,3.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1957,TUR,25238754,74959142912,,,,,,,,,,,,,,,,10.528,5.249,2183.503,55.109,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.614,-0.093,137.318,3.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1958,TUR,26007696,78801428480,,,,,,,,,,,,,,,,4.951,2.728,2223.853,57.837,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.403,0.361,147.121,3.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1959,TUR,26768164,82888105984,,,,,,,,,,,,,,,,-0.888,-0.513,2141.493,57.324,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.541,0.709,169.444,4.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1960,TUR,27510982,85808267264,,,,,,,,,,,,,,,,-3.155,-1.809,2017.922,55.515,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.846,-0.174,158.528,4.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1961,TUR,28255008,87728586752,,,,,,,,,,,,,,,,-1.37,-0.761,1937.86,54.754,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.867,0.779,181.931,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1962,TUR,29033646,93596082176,,,,,,,,,,,,,,,,4.406,2.413,1968.985,57.167,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.615,1.779,238.339,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1963,TUR,29827882,1.02938E+11,,,,,,,,,,,,,,,,8.151,4.66,2072.784,61.827,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.378,1.756,290.868,8.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1964,TUR,30612824,1.07828E+11,,,,,,,,,,,,,,,,7.037,4.35,2161.747,66.177,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.458,2.035,349.894,10.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1965,TUR,31374540,1.1122E+11,,,0,0,,,,,,,,1360.406,42.682,,,-0.867,-0.574,2090.969,65.603,,,,,,,,2914.253,0.822,,,,,,,,,,,,,,,,0,0,0,,,,,,6.443,69.451,2.179,205.367,,,,,6.763,72.639,2.279,215.541,,,,,,,0,0,0,0,,,,,41.989,,,1338.306,66.45,7.118,568.257,17.829,,,0.319,0.1,,,,3.187,,10.175,,,,,91.433,,,6.763,72.639,2.279,215.541,,,,,0,0,0,0,,,,,0,0,0,0,,
Turkey,1966,TUR,32172782,1.2496E+11,,0,0,0,,,,,,11.281,4.815,1476.308,47.497,,,7.059,4.631,2183.026,70.234,,,,,,14.746,13.483,3261.024,0.84,,,,,,,,,,,,,,,,0,0,0,,,,7.302,0.47,6.914,72.673,2.338,214.894,,,7.946,0.541,7.303,76.465,2.46,226.999,,,,,,0,0,0,0,0,,,19.356,8.127,50.116,,,1557.718,33.138,5.908,737.792,23.737,,,0.389,0.122,,22,0.07,3.792,,12.105,,,,,104.916,7.946,0.541,7.303,76.465,2.46,226.999,,,,0,0,0,0,0,,,,0,0,0,0,0,,
Turkey,1967,TUR,33026492,1.31273E+11,,0,0,0,,,,,,-11.361,-5.396,1274.752,42.101,,,0.027,0.019,2127.163,70.253,,,,,,3.457,3.627,3286.562,0.827,,,,,,,,,,,,,,,,0,0,0,,,,1.869,0.129,7.043,72.118,2.382,213.252,,,3.849,0.292,7.595,77.356,2.555,229.973,,,,,,0,0,0,0,0,,,17.423,8.732,58.848,,,1781.836,34.836,8.269,969.094,32.006,,,0.552,0.173,,41.803,0.163,5.238,,16.721,,,,,108.544,3.849,0.292,7.595,77.356,2.555,229.973,,,,0,0,0,0,0,,,,0,0,0,0,0,,
Turkey,1968,TUR,33884076,1.40827E+11,,0,0,0,,,,,,8.702,3.663,1350.606,45.764,,,4.435,3.116,2165.274,73.368,,,,,,16.475,17.883,3731.151,0.898,,,,,,,,,,,,,,,,0,0,0,,,,33.294,2.345,9.388,93.696,3.175,277.058,,,31.274,2.364,9.959,98.979,3.354,293.921,,,,,,0,0,0,0,0,,,20.146,11.856,70.703,,,2086.624,12.791,4.094,1065.383,36.1,,,0.571,0.179,,3.468,0.019,5.283,,16.864,,,,,126.427,31.274,2.364,9.959,98.979,3.354,293.921,,,,0,0,0,0,0,,,,0,0,0,0,0,,
Turkey,1969,TUR,34721988,1.49142E+11,,0,0,0,,,,,,6.226,2.849,1400.075,48.613,,,3.834,2.813,2194.024,76.181,,,,,,9.175,11.6,3975.2,0.925,,,,,,,,,,,,,,,,0,0,0,,,,8.508,0.799,10.187,99.214,3.445,293.374,,,8.024,0.795,10.755,104.34,3.623,309.739,,,,,,0,0,0,0,0,,,11.252,7.955,78.659,,,2265.386,16.72,6.036,1213.51,42.135,,,0.568,0.178,,-0.559,-0.003,5.126,,16.365,,,,,138.027,8.024,0.795,10.755,104.34,3.623,309.739,,,,0,0,0,0,0,,,,0,0,0,0,0,,
Turkey,1970,TUR,35540988,1.57265E+11,,0,0,0,,,,,,10.766,5.233,1515.065,53.847,,,-0.905,-0.689,2124.073,75.492,,,,,,6.271,8.656,4127.146,0.933,,,,,,,,,,,,,,,,0,0,0,,,,-11.963,-1.219,8.968,85.332,3.033,252.327,,,-11.706,-1.257,9.498,90.003,3.199,267.237,,,,,,0,0,0,0,0,,,5.949,4.679,83.338,,,2344.844,-2.236,-0.942,1159.041,41.193,,,0.53,0.166,,-6.742,-0.038,4.671,,14.91,,,,,146.683,-11.706,-1.257,9.498,90.003,3.199,267.237,,,,0,0,0,0,0,,,,0,0,0,0,0,,
Turkey,1971,TUR,36359956,1.72475E+11,,0,0,0,,,,,,2.808,1.512,1522.521,55.359,,,1.295,0.978,2103.126,76.47,,,,,,10.704,15.701,4466,0.941,,,,,,,,,,,,,,,,0.148,4.08,0.148,,,,-13.934,-1.25,7.718,71.788,2.61,212.276,,,-13.336,-1.262,8.235,76.243,2.772,226.498,,,,,,0,0,0,0,0,,,18.54,15.451,98.789,,,2716.981,-2.541,-1.047,1104.148,40.147,,,0.517,0.162,,-2.41,-0.013,4.455,,14.223,,,,,162.384,-13.336,-1.262,8.235,76.243,2.772,226.498,,,,0,0,0,0,0,,,,0,0,0,0,0,,
Turkey,1972,TUR,37188036,1.84803E+11,,0,0,0,,,,,,7.311,4.047,1597.45,59.406,,,2.571,1.966,2109.162,78.436,,,,,,11.727,19.042,4878.609,0.982,,,,,,,,,,,,,,,0,0,3.989,0.148,,,,22.757,1.756,9.475,86.162,3.204,254.78,,,21.896,1.798,10.033,90.868,3.379,269.802,,,,,,0,0,0,0,0,,,13.359,13.197,111.986,,,3011.356,-1.854,-0.744,1059.546,39.402,,,0.559,0.175,,8.025,0.041,4.706,,15.022,,,,,181.426,21.896,1.798,10.033,90.868,3.379,269.802,,,,0,0,0,0,0,,,,0,0,0,0,0,,
Turkey,1973,TUR,38028236,1.94442E+11,,0,0,0,,,,,,2.212,1.314,1596.714,60.72,,,5.183,4.065,2169.469,82.501,,,,,,13.326,24.177,5406.582,1.057,,,,,,,,,,,,,,,0,0,3.901,0.148,,,,-18.75,-1.777,7.698,68.46,2.603,202.434,,,-17.128,-1.706,8.327,73.64,2.8,218.971,,,,,,0,0,0,0,0,,,21.939,24.569,136.555,,,3590.896,3.63,1.43,1073.753,40.833,,,0.629,0.197,,12.571,0.07,5.18,,16.537,,,,,205.603,-17.128,-1.706,8.327,73.64,2.8,218.971,,,,0,0,0,0,0,,,,0,0,0,0,0,,
